"","date","quarter","department","day","team","targeted_productivity","smv","wip","over_time","incentive","idle_time","idle_men","no_of_style_change","no_of_workers","actual_productivity"
"260",2015-01-15,"Quarter3","finishing","Thursday","4",-3.87811501424365,-0.983455772994713,0.591572701931,-0.288895577594229,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.65817029438303,1.45308220181139
"261",2015-01-15,"Quarter3","finishing","Thursday","10",0.718836379670222,-1.01635285688169,-1.03738045692444,-0.342645796624886,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.703220033768694,1.24947888441531
"262",2015-01-15,"Quarter3","finishing","Thursday","1",0.718836379670222,-1.01635285688169,0.462293982505798,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.854903199710079
"263",2015-01-15,"Quarter3","finishing","Thursday","5",-0.813480751634401,-0.997162891280953,0.980857193470001,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.719604680298796
"264",2015-01-15,"Quarter3","finishing","Thursday","9",0.718836379670222,-1.01635285688169,0.536160051822662,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.705222766426669
"265",2015-01-15,"Quarter3","sweing","Thursday","1",0.718836379670222,1.01412826525339,-0.831084668636322,1.8073629646014,0.229672035884405,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.09876954165785,0.661428166077262
"266",2015-01-15,"Quarter3","sweing","Thursday","8",0.718836379670222,0.990369260223908,0.604529917240143,1.31465262348705,0.136028931124669,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.660931380923354
"267",2015-01-15,"Quarter3","sweing","Thursday","7",0.718836379670222,0.990369260223908,-0.0549921654164791,1.67298741702476,0.136028931124669,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.659333207099316
"268",2015-01-15,"Quarter3","sweing","Thursday","9",0.718836379670222,1.01412826525339,1.21868741512299,1.8073629646014,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.09876954165785,0.372667701961267
"269",2015-01-15,"Quarter3","sweing","Thursday","6",0.718836379670222,-0.31546220851193,-0.825868964195251,0.1142310651357,-0.00131428918961032,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.140098291447897,0.372176475931977
"270",2015-01-15,"Quarter3","sweing","Thursday","12",0.718836379670222,-0.31546220851193,-0.373946279287338,0.1142310651357,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.140098291447897,0.372176475931977
"271",2015-01-15,"Quarter3","sweing","Thursday","5",-0.302708374532861,0.523413430605984,0.389645576477051,1.75361274557075,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.05371980227219,-0.200763212088385
"272",2015-01-15,"Quarter3","finishing","Thursday","7",0.718836379670222,-1.11138887699962,0.943412005901337,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.262435699312811
"273",2015-01-15,"Quarter3","sweing","Thursday","3",-2.34579788293902,0.681502194840624,-0.117595419287682,1.67298741702476,-0.0512572783948029,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-0.426435314326004
"274",2015-01-15,"Quarter3","sweing","Thursday","4",-0.813480751634401,0.681502194840624,1.32383930683136,1.64611230750943,-0.0762287729973992,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,-0.486911374773551
"275",2015-01-15,"Quarter3","finishing","Thursday","8",0.718836379670222,-1.11138887699962,-0.876871883869171,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.734596584640681
"276",2015-01-15,"Quarter3","sweing","Thursday","10",-1.32425312873594,0.681502194840624,1.99082982540131,1.67298741702476,-0.0949573939493464,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-0.772542550331325
"277",2015-01-15,"Quarter3","sweing","Thursday","11",-2.34579788293902,-0.015733221986139,-0.650402724742889,1.59236208847878,-0.0512572783948029,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.9185705841152,-1.34717664234219
"278",2015-01-15,"Quarter3","sweing","Thursday","2",-2.34579788293902,0.719882126042097,0.789794564247131,1.56548697896345,-0.0949573939493464,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.896045714422368,-1.34732668712737
"279",2015-01-17,"Quarter3","finishing","Saturday","5",-0.813480751634401,-0.997162891280953,-1.22643983364105,-0.557646672747516,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.883418991311348,1.44483295374863
"280",2015-01-17,"Quarter3","finishing","Saturday","2",0.718836379670222,-1.01635285688169,-0.686510622501373,-0.826397767900802,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.10866768823967,1.40879676514452
"281",2015-01-17,"Quarter3","finishing","Saturday","10",0.718836379670222,-1.01635285688169,0.648643314838409,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,1.37276057654041
"282",2015-01-17,"Quarter3","finishing","Saturday","1",0.718836379670222,-1.01635285688169,-0.519011497497559,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.854903199710079
"283",2015-01-17,"Quarter3","finishing","Saturday","9",0.718836379670222,-1.01635285688169,1.1153290271759,-0.826397767900802,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.10866768823967,0.525606252217635
"284",2015-01-17,"Quarter3","sweing","Saturday","6",0.718836379670222,-0.333738366226917,0.0590549819171429,0.275481722227672,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.185148030833561,0.373966720377106
"285",2015-01-17,"Quarter3","sweing","Saturday","12",0.718836379670222,-0.31546220851193,-0.69479376077652,0.329231941258329,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.140098291447897,0.373410733411541
"286",2015-01-17,"Quarter3","sweing","Saturday","7",0.718836379670222,0.990369260223908,0.0644540041685104,1.67298741702476,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.372734285373448
"287",2015-01-17,"Quarter3","sweing","Saturday","8",0.718836379670222,0.990369260223908,2.35848379135132,1.67298741702476,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.372734285373448
"288",2015-01-17,"Quarter3","sweing","Saturday","1",0.718836379670222,3.07202362396095,-0.723026514053345,1.8073629646014,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.09876954165785,0.372667701961267
"289",2015-01-17,"Quarter3","sweing","Saturday","9",0.718836379670222,1.01412826525339,0.538679242134094,1.8073629646014,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.09876954165785,0.372667701961267
"290",2015-01-17,"Quarter3","sweing","Saturday","2",-1.32425312873594,0.719882126042097,-0.723734498023987,0.597983036411616,-0.0949573939493464,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.200718114645694
"291",2015-01-17,"Quarter3","sweing","Saturday","4",-0.302708374532861,0.681502194840624,0.403888404369354,1.67298741702476,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-0.198004539479461
"292",2015-01-17,"Quarter3","finishing","Saturday","8",0.718836379670222,-1.11138887699962,0.222879856824875,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.341129177335261
"293",2015-01-17,"Quarter3","finishing","Saturday","7",0.718836379670222,-1.11138887699962,-0.287519335746765,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.419822661088767
"294",2015-01-17,"Quarter3","sweing","Saturday","10",-0.813480751634401,0.681502194840624,1.21421217918396,1.53861186944812,-0.0200429101415575,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.873520844729536,-0.486523376530473
"295",2015-01-17,"Quarter3","sweing","Saturday","3",-1.32425312873594,0.681502194840624,1.5111893415451,1.67298741702476,-0.0512572783948029,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-0.772542550331325
"296",2015-01-17,"Quarter3","sweing","Saturday","11",-1.32425312873594,-0.015733221986139,-1.04493916034698,1.64611230750943,-0.00131428918961032,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,-0.772648569141959
"297",2015-01-17,"Quarter3","finishing","Saturday","6",0.718836379670222,-1.11138887699962,-1.44053733348846,-1.09514886305409,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.33391638516799,-1.54356557424402
"298",2015-01-17,"Quarter3","sweing","Saturday","5",-0.302708374532861,2.38758151753468,-0.838403820991516,1.75361274557075,-0.107443141250645,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.05371980227219,-1.62233915524048
"299",2015-01-17,"Quarter3","finishing","Saturday","11",0.718836379670222,-0.997162891280953,0.612212121486664,-0.987648424992774,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.24381690639666,-2.41414031865213
"300",2015-01-18,"Quarter3","finishing","Sunday","5",-1.32425312873594,-0.997162891280953,1.16177403926849,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.674559448841953
"301",2015-01-18,"Quarter3","finishing","Sunday","11",-0.813480751634401,-0.997162891280953,0.741574227809906,-0.718897329839487,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.01856820946834,0.591976514952647
"302",2015-01-18,"Quarter3","finishing","Sunday","6",0.718836379670222,-1.11138887699962,0.168302819132805,-0.826397767900802,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.10866768823967,0.39978351861583
"303",2015-01-18,"Quarter3","sweing","Sunday","6",0.718836379670222,-0.333738366226917,-0.896726965904236,0.275481722227672,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.185148030833561,0.373966720377106
"304",2015-01-18,"Quarter3","sweing","Sunday","7",0.718836379670222,3.08664455013294,0.0583211630582809,1.67298741702476,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.372734285373448
"305",2015-01-18,"Quarter3","sweing","Sunday","8",0.718836379670222,0.990369260223908,1.14527273178101,1.67298741702476,-0.00131428918961032,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.372734285373448
"306",2015-01-18,"Quarter3","sweing","Sunday","9",0.718836379670222,1.01412826525339,-0.925414323806763,-0.270978837917343,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.09876954165785,0.372082595498603
"307",2015-01-18,"Quarter3","sweing","Sunday","4",-0.302708374532861,0.681502194840624,-0.031240314245224,1.67298741702476,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-0.198004539479461
"308",2015-01-18,"Quarter3","sweing","Sunday","10",-0.302708374532861,0.681502194840624,-0.436164379119873,1.64611230750943,0.0111714581116878,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,-0.20056943934357
"309",2015-01-18,"Quarter3","finishing","Sunday","7",0.718836379670222,-1.11138887699962,-0.588167130947113,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.246696997977265
"310",2015-01-18,"Quarter3","sweing","Sunday","12",0.718836379670222,1.0790086251416,-0.632256269454956,0.329231941258329,0.111057436522073,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.140098291447897,-0.417422660907795
"311",2015-01-18,"Quarter3","sweing","Sunday","3",-0.813480751634401,0.681502194840624,-1.12406969070435,1.67298741702476,-0.0200429101415575,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-0.485273542039865
"312",2015-01-18,"Quarter3","sweing","Sunday","11",-0.813480751634401,-0.015733221986139,0.0307701416313648,1.69986252654009,0.0361429527142841,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,-0.485944986865802
"313",2015-01-18,"Quarter3","sweing","Sunday","2",-0.813480751634401,0.719882126042097,0.82916259765625,1.67298741702476,-0.0762287729973992,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-0.486266373041418
"314",2015-01-18,"Quarter3","finishing","Sunday","8",0.718836379670222,-1.11138887699962,1.08852303028107,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.545732231655744
"315",2015-01-18,"Quarter3","sweing","Sunday","5",-1.32425312873594,0.487774923061759,-0.296208411455154,1.75361274557075,-0.0512572783948029,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.05371980227219,-0.773855369130754
"316",2015-01-18,"Quarter3","finishing","Sunday","9",0.718836379670222,-1.01635285688169,-1.44361317157745,-0.826397767900802,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.10866768823967,-0.877113191808587
"317",2015-01-18,"Quarter3","sweing","Sunday","1",0.718836379670222,3.11040355516243,0.509306252002716,1.72673763605542,-0.0887145202986973,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.03119493257936,-1.90184493769934
"318",2015-01-18,"Quarter3","finishing","Sunday","10",-0.302708374532861,-1.01635285688169,1.6458774805069,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-2.86149143830036
"319",2015-01-19,"Quarter3","finishing","Monday","4",-0.302708374532861,-0.983455772994713,0.117154493927956,0.141106174651029,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.29777237929772,1.38795655830575
"320",2015-01-19,"Quarter3","finishing","Monday","9",0.718836379670222,-1.01635285688169,1.0362811088562,-0.826397767900802,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.10866768823967,1.31249765407694
"321",2015-01-19,"Quarter3","finishing","Monday","5",-0.813480751634401,-0.997162891280953,-1.9850298166275,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,1.28267010789567
"322",2015-01-19,"Quarter3","sweing","Monday","6",0.718836379670222,-0.333738366226917,-0.655037522315979,-0.0559779617947144,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.162623161140729,0.374052737801226
"323",2015-01-19,"Quarter3","sweing","Monday","8",0.718836379670222,0.990369260223908,-1.58046174049377,-0.279937207755786,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.372928459292204
"324",2015-01-19,"Quarter3","sweing","Monday","9",0.718836379670222,1.01412826525339,1.58303213119507,1.8073629646014,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.09876954165785,0.372667701961267
"325",2015-01-19,"Quarter3","finishing","Monday","12",0.718836379670222,-1.11138887699962,-0.520376145839691,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.336720189991405
"326",2015-01-19,"Quarter3","sweing","Monday","2",-0.302708374532861,0.719882126042097,1.00729393959045,1.67298741702476,-0.00131428918961032,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.0884099568544298
"327",2015-01-19,"Quarter3","sweing","Monday","4",-0.302708374532861,0.681502194840624,-0.733472466468811,1.69986252654009,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.0858337553472819
"328",2015-01-19,"Quarter3","sweing","Monday","3",-0.302708374532861,0.681502194840624,-0.180443868041039,1.67298741702476,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.0858033922109642
"329",2015-01-19,"Quarter3","sweing","Monday","10",-0.302708374532861,0.681502194840624,-1.22214710712433,1.64611230750943,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,0.0857724903553542
"330",2015-01-19,"Quarter3","sweing","Monday","11",-0.302708374532861,-0.015733221986139,-1.81613147258759,1.69986252654009,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,-0.200132549459133
"331",2015-01-19,"Quarter3","finishing","Monday","8",0.718836379670222,-1.11138887699962,-0.772237658500671,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.293913090521791
"332",2015-01-19,"Quarter3","sweing","Monday","5",-0.813480751634401,0.487774923061759,0.0482950173318386,1.10861011720286,-0.0200429101415575,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.05371980227219,-0.487281068022783
"333",2015-01-19,"Quarter3","sweing","Monday","7",0.718836379670222,3.08664455013294,-0.329428404569626,1.69986252654009,-0.0512572783948029,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,-0.909121496611787
"334",2015-01-19,"Quarter3","sweing","Monday","1",-2.34579788293902,0.719882126042097,0.963793039321899,1.67298741702476,-0.0512572783948029,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,-1.06094270293726
"335",2015-01-19,"Quarter3","finishing","Monday","10",-0.302708374532861,-1.01635285688169,-0.116884239017963,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-1.12724992405289
"336",2015-01-19,"Quarter3","finishing","Monday","11",-0.302708374532861,-0.997162891280953,-0.363370060920715,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-1.86572040486225
"337",2015-01-19,"Quarter3","sweing","Monday","12",-3.87811501424365,0.0180776697865873,1.83358645439148,0.463607488834973,-0.0949573939493464,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.0274739429837381,-2.20572732687106
"338",2015-01-20,"Quarter3","finishing","Tuesday","5",-0.302708374532861,-0.997162891280953,-2.22019171714783,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,1.71059983539096
"339",2015-01-20,"Quarter3","sweing","Tuesday","6",0.718836379670222,-0.333738366226917,-0.641402542591095,0.302356831743001,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.162623161140729,0.373495169064121
"340",2015-01-20,"Quarter3","sweing","Tuesday","8",0.718836379670222,0.990369260223908,0.519664585590363,1.67298741702476,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.372734285373448
"341",2015-01-20,"Quarter3","sweing","Tuesday","9",0.718836379670222,1.01412826525339,-0.456543326377869,1.8073629646014,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.09876954165785,0.372667701961267
"342",2015-01-20,"Quarter3","sweing","Tuesday","4",-0.302708374532861,0.681502194840624,0.297636091709137,1.69986252654009,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.0858337553472819
"343",2015-01-20,"Quarter3","sweing","Tuesday","10",-0.302708374532861,0.681502194840624,0.5060795545578,1.64611230750943,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,0.0857724903553542
"344",2015-01-20,"Quarter3","sweing","Tuesday","3",-0.302708374532861,0.681502194840624,-0.110407419502735,1.16236033623352,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.0856613594424941
"345",2015-01-20,"Quarter3","sweing","Tuesday","2",-0.302708374532861,0.719882126042097,-0.907377362251282,1.69986252654009,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.0856265719307074
"346",2015-01-20,"Quarter3","finishing","Tuesday","9",0.718836379670222,-1.01635285688169,-1.40763115882874,-0.826397767900802,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.10866768823967,-0.0389027940767767
"347",2015-01-20,"Quarter3","sweing","Tuesday","11",-0.302708374532861,-0.015733221986139,0.216202720999718,1.69986252654009,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,-0.200132549459133
"348",2015-01-20,"Quarter3","sweing","Tuesday","5",-0.302708374532861,0.487774923061759,-0.577019989490509,1.69986252654009,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,-0.200743434213068
"349",2015-01-20,"Quarter3","finishing","Tuesday","8",0.718836379670222,-1.11138887699962,-0.161774352192879,-0.933898205962116,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.545732231655744
"350",2015-01-20,"Quarter3","sweing","Tuesday","12",-2.34579788293902,0.0180776697865873,-0.549569070339203,-0.253062098240458,-0.0949573939493464,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.0274739429837381,-1.34565590655098
"351",2015-01-20,"Quarter3","sweing","Tuesday","7",-3.87811501424365,0.719882126042097,-0.703208148479462,1.64611230750943,-0.0512572783948029,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,-1.9185186952578
"352",2015-01-20,"Quarter3","finishing","Tuesday","11",-0.302708374532861,-0.997162891280953,-0.424323886632919,-0.557646672747516,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.883418991311348,-2.1343853785203
"353",2015-01-21,"Quarter3","finishing","Wednesday","4",0.208064002568681,-0.983455772994713,-0.534472763538361,0.427774009481201,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.65817029438303,1.39513707898827
"354",2015-01-21,"Quarter3","finishing","Wednesday","2",-0.302708374532861,-1.01635285688169,-1.02919697761536,0.159022914327915,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.793319512540021,1.01503319977335
"355",2015-01-21,"Quarter3","sweing","Wednesday","4",0.208064002568681,0.681502194840624,1.06826019287109,1.64611230750943,0.348286635246738,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,0.948290263639829
"356",2015-01-21,"Quarter3","sweing","Wednesday","6",0.718836379670222,-0.31546220851193,-0.645187795162201,0.356107050773658,0.229672035884405,-0.0574486796102864,-0.112957450703015,-0.351470593022467,2.45026172322777,0.660902055108228
"357",2015-01-21,"Quarter3","finishing","Wednesday","9",0.718836379670222,-1.01635285688169,0.00804416462779045,-0.647230371131944,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.527580062396295
"358",2015-01-21,"Quarter3","sweing","Wednesday","8",0.718836379670222,0.990369260223908,-0.0864182859659195,0.866734131564902,-0.00131428918961032,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.986145193193695,0.374498424857096
"359",2015-01-21,"Quarter3","sweing","Wednesday","2",-0.302708374532861,0.719882126042097,-1.94500708580017,1.77152948524763,0.136028931124669,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.374379218885899
"360",2015-01-21,"Quarter3","sweing","Wednesday","10",-0.302708374532861,0.681502194840624,-0.280868649482727,1.64611230750943,0.229672035884405,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,0.372114425785335
"361",2015-01-21,"Quarter3","finishing","Wednesday","5",-0.302708374532861,-0.997162891280953,1.18058681488037,-0.647230371131944,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,0.132284127189612
"362",2015-01-21,"Quarter3","sweing","Wednesday","5",-0.302708374532861,0.487774923061759,0.182554423809052,1.75361274557075,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.05371980227219,0.0874199913810313
"363",2015-01-21,"Quarter3","sweing","Wednesday","3",-0.302708374532861,0.681502194840624,1.13863170146942,1.69986252654009,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.0858337553472819
"364",2015-01-21,"Quarter3","sweing","Wednesday","11",-0.302708374532861,-0.015733221986139,1.16763758659363,1.69986252654009,0.0736001946181785,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,-0.200132549459133
"365",2015-01-21,"Quarter3","sweing","Wednesday","1",-0.813480751634401,0.719882126042097,0.0581020526587963,1.69986252654009,-0.0262857837922066,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,-0.200938433403933
"366",2015-01-21,"Quarter3","sweing","Wednesday","12",-1.32425312873594,0.0180776697865873,-0.0805149525403976,0.535274447542516,-0.0949573939493464,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.0274739429837381,-0.773224127664814
"367",2015-01-21,"Quarter3","finishing","Wednesday","8",0.718836379670222,-1.11138887699962,-0.0578534118831158,-0.647230371131944,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-0.80360471504871
"368",2015-01-21,"Quarter3","sweing","Wednesday","9",0.718836379670222,3.60934266078158,-0.432605415582657,-0.127644920502257,-0.057500152045452,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.05371980227219,-1.23133720824118
"369",2015-01-21,"Quarter3","finishing","Wednesday","1",-0.813480751634401,-1.01635285688169,-1.93836009502411,-0.647230371131944,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.19876716701099,-1.31793028258106
"370",2015-01-21,"Quarter3","sweing","Wednesday","7",-2.34579788293902,0.681502194840624,-0.267505288124084,1.64611230750943,-0.0949573939493464,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,-1.34593716960138
"371",2015-01-21,"Quarter3","finishing","Wednesday","11",-0.302708374532861,-0.997162891280953,0.422069072723389,-0.557646672747516,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.15371742762533,-1.51484349724497
"372",2015-01-22,"Quarter4","finishing","Thursday","7",-1.32425312873594,-1.01635285688169,-0.206031978130341,0.427774009481201,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-1.10866768823967,1.27543392719429
"373",2015-01-22,"Quarter4","finishing","Thursday","10",0.208064002568681,-1.01635285688169,0.620666682720184,1.14444359655663,-0.238543487914275,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.928468730697012,1.17836226400539
"374",2015-01-22,"Quarter4","sweing","Thursday","4",0.208064002568681,0.681502194840624,2.24442005157471,1.64611230750943,0.2671292777883,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,0.65845635548426
"375",2015-01-22,"Quarter4","sweing","Thursday","2",-0.302708374532861,0.719882126042097,-0.102081418037415,1.8073629646014,0.136028931124669,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.373731890344904
"376",2015-01-22,"Quarter4","sweing","Thursday","6",0.718836379670222,-0.31546220851193,1.01868999004364,0.535274447542516,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,-0.117573421755066,0.373096877843914
"377",2015-01-22,"Quarter4","sweing","Thursday","10",0.208064002568681,0.681502194840624,-0.832999765872955,1.64611230750943,0.104814562871424,-0.0574486796102864,-0.112957450703015,-0.351470593022467,0.963620323500863,0.372114425785335
"378",2015-01-22,"Quarter4","sweing","Thursday","1",-0.302708374532861,0.719882126042097,1.18565845489502,2.27319819620043,0.154757552076616,-0.0574486796102864,-0.112957450703015,-0.351470593022467,1.00867006288653,0.0863742971160983
